_Artist_ID,Biography,Start_Date_Disp,End_Date_Disp,Display_Name,First_Name,Last_Name,Nat_Culture_L2,Sort_Name,Artist_Code
1948,,,,Attributed to Leopold Paul Unger,Attributed to Leopold Paul,Unger,,"Unger, Attributed to Leopold Paul",
1949,,,,Attributed to Orlando Hand Bears (1811-1851),Orlando Hand,Bears,American,"Bears, Orlando Hand",500335676
1950,"Luce Artist Biography The Prior-Hamblen School of artists made plain-style portraits with simple forms and little detail. When it is impossible to determine whether William Matthew Prior or his brother-in-law Sturtevant Hamblin created them, they are attributed to the Prior-Hamblen School. The Prior and Hamblen families of Maine were united with the 1828 marriage of William Matthew Prior to Rosamond Hamblen. They were a good match, as Rosamond came from a reputable family of skilled artisans and Prior was an established decorative painter. In the year of their marriage he placed an ad in the (Portland) Maine Inquirer offering &quot;side views and profiles of children at reduced prices.&quot; By 1841 the Prior and Hamblen extended families had moved together to Boston, where they lived in the home of Rosamond&#39;s brother while they established their own &quot;Painting Garret.&quot; Prior traveled as far south as Baltimore making portraits for a fee. He and his brother-in-law Sturtevant Hamblen developed a portrait style with a sliding pay scale according to the amount of detail requested by the sitter. Prior advertised these portraits as &quot;flat pictures . . . a likeness without shade or shadow at one quarter price.&quot; For a higher price (about twenty five dollars), the portraitists would produce more detailed likenesses. (Hollander et al., American Anthem: Masterworks from the American Folk Art Museum, 2001)",,,Prior-Hamblen School,,,American,Prior-Hamblen School,500005815
1951,,1953,,Barbara Gallucci,Barbara,Gallucci,American,"Gallucci, Barbara",500126121
1952,,1559,1638,Domenico Cresti (Il Passignano),Domenico,Cresti (Il Passignano),Italian,"Cresti (Il Passignano), Domenico",500013186
1953,,1792,1884,Rufus Porter,Rufus,Porter,,"Porter, Rufus",500022253
1954,,,,Pedro Tokoovan Parris,Pedro Tokoovan,Parris,,"Parris, Pedro Tokoovan",
1955,,1807,1862,Attributed to William James Hubard,William James,Hubard,American,"Hubard, William James",500032518
1956,,,,"Unknown, American",,"Unknown, American",,"Unknown, American",
1957,,,,Bernard Gloekler Company,,Bernard Gloekler Company,,Bernard Gloekler Company,
1958,,,,"Unknown, American or English",,"Unknown, American or English",,"Unknown, American or English",
1959,,1786,1864,Utagawa Yoshikazu,Utagawa,Yoshikazu,Japanese,"Yoshikazu, Utagawa",500334458
1980,,1942,,Deborah Gottheil Nehmad,Deborah Gottheil,Nehmad,American,"Nehmad, Deborah Gottheil",
1961,,1981,,Greg Kahn,Greg,Kahn,American,"Kahn, Greg",
1962,,,,Utagawa Kuniyasu,Utagawa,Kuniyasu,,"Kuniyasu, Utagawa",500334453
1963,"American designer, printmaker, and educator, 1918-1986  A Roman Catholic nun from 1936-1968, Corita gained fame as a pop artist in the 1960s. As the head of the art department of Immaculate Heart College in Los Angeles, she taught students to find art in everyday life, as well as everyday objects. As her classes grew, so did her fame - in 1967 her works were displayed in over 150 shows in the Unites States alone. This led her to leave public life in 1968, though she continued to work. Her most well-known work was painted on a large gas storage tank in suburban Boston during the Vietnam War - a series of large strokes of paint which instigated controversy as some claimed to see the image of Ho Chi Minh hidden within the strokes.",1918,1986,Mary Corita,Mary,Corita,American,"Corita, Mary",500014156
1964,"American painter, photographer, and art theorist, 1906-2001",1906,2001,Gy&#246;rgy Kepes,Gy&#246;rgy,Kepes,American,"Kepes, Gy&#246;rgy",500028012
1965,"American painter and printmaker, born 1933",1933,,August Robert Birmelin,August Robert,Birmelin,American,"Birmelin, August Robert",500009912
1966,20th century,,,P.C. Madsen Conant,P.C. Madsen,Conant,,"Conant, P.C. Madsen",
1967,,1756,1843,John Trumbull,John,Trumbull,American,"Trumbull, John",500016000
1968,"American photographer, contemporary",,,Salvatore Mancini,Salvatore,Mancini,American,"Mancini, Salvatore",500092294
1969,,1948,,Jan Henle,Jan,Henle,American,"Henle, Jan",
1970,,1922,1983,Richard Stankiewicz,Richard,Stankiewicz,American,"Stankiewicz, Richard",500007819
1971,,1950,,Enzo Cucchi,Enzo,Cucchi,Italian,"Cucchi, Enzo",500053926
1972,,,,Richard Bassett,Richard,Bassett,,"Bassett, Richard",
1973,,1941,,William Chlidress,William,Chlidress,American,"Chlidress, William",
1974,,1941,,William Childress,William,Childress,American,"Childress, William",
1975,,1967,,Annabel Daou,Annabel,Daou,Lebanese,"Daou, Annabel",500355937
1976,,1952,,John Fraser,John,Fraser,American,"Fraser, John",
1977,,1934,,Cris Gianakos,Cris,Gianakos,American,"Gianakos, Cris",500100186
1978,,1964,,Teo Gonz&#225;lez,Teo,Gonz&#225;lez,Spanish,"Gonz&#225;lez, Teo",
1979,,1973,,Kristin Holder,Kristin,Holder,American,"Holder, Kristin",
1989,,1962,,Rachel Perry,Rachel,Perry,"American, b. Japan","Perry, Rachel",
1990,,,,Mason Philip Smith,Mason Philip,Smith,American,"Smith, Mason Philip",
1991,,1943,,Walter Iooss,Walter,Iooss,American,"Iooss, Walter",500347075
1992,,,,Zhi Feng,Zhi,Feng,,"Feng, Zhi",
1993,,,,Nan Chung Jiang,Nan Chung,Jiang,Chinese,"Jiang, Nan Chung",
1994,,,,Lu Xing College of Art Publishing House,Lu Xing College of Art Publishing House,,Chinese,Lu Xing College of Art Publishing House,
1995,,,,Hang Zhou City Art Studio,Hang Zhou City Art Studio,,Chinese,Hang Zhou City Art Studio,
1996,,,,Jiangsu People&#39;s Publishing House,Jiangsu People&#39;s Publishing House,,Chinese,Jiangsu People&#39;s Publishing House,
1997,,,,Clemencia Lucena,Clemencia,Lucena,,"Lucena, Clemencia",
1998,,,,Antonio Caro,Antonio,Caro,,"Caro, Antonio",
1999,,,,Taller 4 Rojo,Taller 4,Rojo,,"Rojo, Taller 4",
2000,,,,Beatriz Gonz&#225;lez,Beatriz,Gonz&#225;lez,,"Gonz&#225;lez, Beatriz",
2001,,,,Dora Ramirez,Dora,Ramirez,,"Ramirez, Dora",
2002,,1957,,Ai Weiwei,Ai,Weiwei,Chinese,"Weiwei, Ai",500125586
2003,,1968,,Mark Grotjahn,Mark,Grotjahn,American,"Grotjahn, Mark",500331760
2004,,1891,1969,Otto Dix,Otto,Dix,German,"Dix, Otto",500028047
2005,,1926,1973,Alina Szapocznikow,Alina,Szapocznikow,Polish,"Szapocznikow, Alina",500107942
2006,,ca. 1752,1818,John Johnston,John,Johnston,American,"Johnston, John",500000251
2007,,1939,,Glenna Goodacre,Glenna,Goodacre,American,"Goodacre, Glenna",500335410
2008,,1923,1994,Sam Francis,Sam,Francis,,"Francis, Sam",500115537
2009,,1880,1966,Hans Hofmann,Hans,Hofmann,,"Hofmann, Hans",500024228
2010,,1911,2002,Roberto Matta,Roberto,Matta,Chilean,"Matta, Roberto",500057123
2011,,1970,,Anna Jermolaewa,Anna,Jermolaewa,,"Jermolaewa, Anna",500382122
2012,,,,Louis Raemaekers,Louis,Raemaekers,,"Raemaekers, Louis",
2013,,,,Labert St. Clair,Labert,St. Clair,,"St. Clair, Labert",
2014,,,,Ernst Friedrich,Ernst,Friedrich,,"Friedrich, Ernst",
2015,,,,Newell Dwight Hillis,Newell Dwight,Hillis,,"Hillis, Newell Dwight",
2016,,1925,,Etel Adnan,Etel,Adnan,Lebanese,"Adnan, Etel",
2017,,1897,1971,Pan Tianshou,Pan,Tianshou,Chinese,"Tianshou, Pan",500125705
2018,,1901,1989,Richmond Barth&#233;,Richmond,Barth&#233;,American,"Barth&#233;, Richmond",500020064
2019,,1857,1922,Arthur Wesley Dow,Arthur Wesley,Dow,American,"Dow, Arthur Wesley",500006205
2020,,1863,1908,Alfred Horsely Hinton,Alfred Horsely,Hinton,British,"Hinton, Alfred Horsely",500016616
2021,,1891,1978,Alma Thomas,Alma,Thomas,American,"Thomas, Alma",500041104
2022,,1944,,Gary Erbe,Gary,Erbe,American,"Erbe, Gary",
2023,,,,Hanabusa Itcho,Hanabusa,Itcho,,"Itcho, Hanabusa",
2024,,,,"Unknown, Japanese",,"Unknown, Japanese",,"Unknown, Japanese",
2025,,1900,1993,Marcel Jean,Marcel,Jean,French,"Jean, Marcel",500022344
2027,,1948,1985,Ana Mendieta,Ana,Mendieta,Cuban-American,"Mendieta, Ana",500052055
2028,,,,Marina Adams,Marina,Adams,,"Adams, Marina",
2029,,1974,,Santiago Montoya,Santiago,Montoya,Colombian,"Montoya, Santiago",
