_Objects_1_ID,File_Name,IsPrimary,View_1,height,width
2295,1972.068_003,0,1972.068_003_cd.jpg,7230,5428
4677,1996.087_002,0,1996.087_002_cd.jpg,7230,5428
2062,1969.011_001_fm.jpg,1,primary,0,0
4980,2002.013_003,0,2002.013_003_cd.jpg,5428,7230
4980,2002.013_004,0,2002.013_004_cd.jpg,5428,7230
4980,2002.013_005,0,2002.013_005_cd.jpg,5428,7230
2054,1969.003_001,1,primary,1977,2155
4980,2002.013_007,0,2002.013_007_cd.jpg,5064,6746
4980,2002.013_008,0,2002.013_008_cd.jpg,7230,5428
2015,1967.021_001,1,primary,3000,2011
2014,1967.020_001,1,primary,2101,2859
3022,1979.003_001,1,primary,7216,5412
6520,2008.214_001,1,,4741,6706
5565,2006.060_001,1,,5729,5223
4976,2002.009_001,1,,4808,6258
4094,1995.040_001,1,primary,8984,6732
3891,1991.004_001,1,,6674,5067
1970,1965.044_001,1,,4960,6424
2229,1972.002_001,1,primary,7216,5412
3232,1982.010_001,1,,6260,5014
3233,1982.011_001,1,primary,5972,4910
3619,1985.010_001,1,,3540,6834
4075,1995.019_001,1,,7230,5428
4147,1995.094_001,1,,7230,5428
6285,2013.025_001,1,,5196,3968
4942,2000.002_001,1,,5343,7978
4980,2002.013_001,1,,5428,7230
5299,2004.006_001,1,,7230,5428
5881,2008.159_001,1,,6025,4657
5591,2007.021_001,1,,5035,5321
5503,2005.050_001,1,,5076,5902
5295,2004.002_001,1,,5576,4943
2295,1972.068_002,0,1972.068_002_cd.jpg,7230,5428
4147,1995.094_002,0,1995.094_002_cd.jpg,7230,5428
6284,2013.024_001,1,,7230,5428
4942,2000.002_002,0,2000.002_002_cd.jpg,5412,7216
4942,2000.002_003,0,2000.002_003_cd.jpg,5412,7216
4942,2000.002_004,0,2000.002_004_cd.jpg,5412,7216
4942,2000.002_005,0,2000.002_005_cd.jpg,5412,7216
4942,2000.002_006,0,2000.002_006_cd.jpg,5257,7010
4942,2000.002_007,0,2000.002_007_cd.jpg,6980,5235
4942,2000.002_008,0,2000.002_008_cd.jpg,7216,5412
4980,2002.013_002,0,2002.013_002_cd.jpg,5272,7024
2003,1967.008_001,1,primary,1722,1434
1792,1964.078_001,1,primary,1113,3073
1610,1963.090_001,1,primary,2648,1997
4980,2002.013_006,0,2002.013_006_cd.jpg,5428,7230
1126,1959.173_001,1,primary,3105,2087
1029,1959.026_001,1,primary,1717,2424
4980,2002.013_009,0,2002.013_009_cd.jpg,5428,7230
4980,2002.013_010,0,2002.013_010_cd.jpg,5428,7230
5924,2008.008_001,1,primary,3980,2238
5906,2008.009_001,1,primary,4223,2365
5907,2008.010_001,1,primary,4223,2365
5908,2008.011_001,1,primary,4223,2365
5910,2008.012_001,1,primary,4223,2365
5909,2008.013_001,1,primary,4223,2365
5911,2008.014_001,1,primary,4223,2365
5913,2008.015_001,1,primary,4223,2365
5912,2008.016_001,1,primary,4096,2296
5876,2008.017_001,1,primary,4153,2365
5877,2008.018_001,1,primary,4153,2365
5879,2008.019_001,1,primary,4153,2365
5878,2008.020_001,1,primary,4153,2365
6013,2008.021_001,1,primary,3980,2238
5890,2008.022_001,1,primary,3923,2169
5891,2008.023_001,1,primary,3923,2169
5892,2008.024_001,1,primary,3923,2169
5893,2008.025_001,1,primary,3923,2169
5897,2008.026_001,1,primary,4153,2365
5898,2008.027_001,1,primary,4153,2365
5894,2008.028_001,1,primary,4211,2365
5896,2008.029_001,1,primary,4188,2365
5895,2008.030_001,1,primary,4188,2365
5899,2008.031_001,1,primary,4188,2365
5922,2008.032_001,1,primary,4026,2238
5923,2008.033_001,1,primary,3980,2238
5917,2008.034_001,1,primary,4015,2296
5921,2008.035_001,1,primary,4015,2296
5920,2008.036_001,1,primary,4015,2296
5914,2008.037_001,1,primary,4015,2296
5916,2008.038_001,1,primary,4015,2238
5915,2008.039_001,1,primary,4073,2238
5918,2008.040_001,1,primary,4050,2238
5919,2008.041_001,1,primary,4050,2238
5901,2008.042_001,1,primary,4188,2365
5900,2008.043_001,1,primary,4223,2365
5905,2008.044_001,1,primary,4223,2365
5903,2008.045_001,1,primary,4223,2365
5904,2008.046_001,1,primary,4223,2365
5902,2008.047_001,1,primary,4223,2365
5862,2008.048_001,1,primary,4488,2469
5867,2008.049_001,1,primary,4488,2469
5863,2008.050_001,1,primary,4350,2319
5865,2008.051_001,1,primary,4257,2319
5864,2008.052_001,1,primary,4257,2319
5866,2008.053_001,1,primary,4476,2365
5926,2008.054_001,1,primary,3980,2238
5869,2008.055_001,1,primary,4476,2365
5868,2008.056_001,1,primary,4292,2365
5871,2008.057_001,1,primary,4200,2365
5870,2008.058_001,1,primary,4269,2365
5873,2008.059_001,1,primary,4269,2365
5872,2008.060_001,1,primary,4269,2365
5874,2008.061_001,1,primary,4269,2365
6018,2008.062_001,1,primary,3980,2238
6072,2008.063_001,1,primary,3980,2180
6077,2008.064_001,1,primary,3934,2146
6026,2008.065_001,1,primary,3980,2238
6027,2008.066_001,1,primary,3980,2238
6029,2008.067_001,1,primary,3980,2238
6030,2008.068_001,1,primary,3980,2238
6032,2008.069_001,1,primary,3980,2238
6033,2008.070_001,1,primary,3980,2238
6021,2008.071_001,1,primary,3980,2238
6020,2008.072_001,1,primary,3980,2238
6023,2008.073_001,1,primary,3980,2238
6024,2008.074_001,1,primary,3980,2238
6025,2008.075_001,1,primary,3980,2238
6022,2008.076_001,1,primary,3980,2238
6044,2008.077_001,1,primary,3946,2238
6043,2008.078_001,1,primary,3946,2238
6042,2008.079_001,1,primary,3980,2238
6045,2008.080_001,1,primary,3980,2238
6048,2008.081_001,1,primary,3980,2238
6046,2008.082_001,1,primary,3980,2238
6047,2008.083_001,1,primary,3980,2238
6040,2008.084_001,1,primary,3980,2238
6039,2008.085_001,1,primary,3980,2238
6038,2008.086_001,1,primary,4223,2238
6034,2008.087_001,1,primary,3946,2238
6035,2008.088_001,1,primary,3946,2238
6037,2008.089_001,1,primary,3946,2238
6041,2008.090_001,1,primary,3946,2238
6036,2008.091_001,1,primary,3946,2238
5875,2008.092_001,1,primary,4269,2365
6028,2008.093_001,1,primary,3980,2238
6071,2008.094_001,1,primary,3980,2180
6081,2008.095_001,1,primary,3934,2146
6080,2008.096_001,1,primary,3934,2146
6078,2008.097_001,1,primary,3934,2146
6079,2008.098_001,1,primary,3934,2146
6076,2008.099_001,1,primary,3934,2146
6073,2008.100_001,1,primary,3403,2688
6075,2008.101_001,1,primary,3969,2203
6074,2008.102_001,1,primary,3426,2676
6014,2008.103_001,1,primary,3980,2238
6017,2008.104_001,1,primary,3980,2238
6082,2008.105_001,1,primary,3980,2238
6016,2008.106_001,1,primary,3980,2238
6015,2008.107_001,1,primary,3980,2238
6086,2008.108_001,1,primary,4861,3392
6087,2008.109_001,1,primary,4092,4049
6088,2008.110_001,1,primary,3284,5018
6089,2008.111_001,1,primary,4000,4249
6090,2008.112_001,1,primary,4230,4079
6091,2008.113_001,1,primary,4030,4241
6092,2008.114_001,1,primary,4879,3226
6093,2008.115_001,1,primary,4879,3264
6094,2008.116_001,1,primary,4879,3218
6095,2008.117_001,1,primary,4879,3164
6096,2008.118_001,1,primary,4130,4018
6097,2008.119_001,1,primary,4879,3287
6098,2008.120_001,1,primary,4879,3156
6099,2008.121_001,1,primary,4161,3995
6100,2008.122_001,1,primary,4100,3995
6101,2008.123_001,1,primary,4879,3218
6102,2008.124_001,1,primary,3972,4115
6103,2008.125_001,1,primary,4092,4003
6105,2008.126_001,1,primary,4138,4018
6106,2008.127_001,1,primary,4184,4018
6107,2008.128_001,1,primary,4153,4018
6108,2008.129_001,1,primary,4879,3256
6109,2008.130_001,1,primary,4179,4100
6110,2008.131_001,1,primary,4361,4100
6111,2008.132_001,1,primary,4123,4026
6112,2008.133_001,1,primary,4879,3226
6113,2008.134_001,1,primary,4200,4010
6114,2008.135_001,1,primary,4115,4049
6115,2008.136_001,1,primary,4115,4049
6083,2008.137_001,1,primary,4430,4465
6084,2008.138_001,1,primary,4430,4465
6085,2008.139_001,1,primary,4569,4534
6116,2008.140_001,1,primary,4879,3279
6117,2008.141_001,1,primary,4879,3187
6118,2008.142_001,1,primary,4879,3187
6119,2008.143_001,1,primary,4207,4026
6120,2008.144_001,1,primary,4100,3972
6127,2008.145_001,1,primary,4879,3187
6128,2008.146_001,1,primary,5123,3315
6129,2008.147_001,1,primary,4879,3249
6130,2008.148_001,1,primary,4879,3249
6131,2008.149_001,1,primary,4184,4003
6132,2008.150_001,1,primary,4184,4003
6133,2008.151_001,1,primary,4126,4006
6134,2008.152_001,1,primary,3192,5100
6135,2008.153_001,1,primary,4184,4010
6136,2008.154_001,1,primary,4162,4087
6137,2008.155_001,1,primary,4879,3172
6138,2008.156_001,1,primary,4069,4003
6140,2008.157_001,1,primary,4146,4003
6141,2008.158_001,1,primary,4146,4003
2308,1973.011_001,1,primary,2384,1944
2759,1975.108_001,1,primary,2040,2982
2929,1977.012_001,1,primary,1794,3036
2953,1977.036_001,1,primary,2025,2712
3017,1978.044_001,1,primary,2013,2455
3234,1982.012_001,1,primary,1999,1632
3637,1986.003_001,0,,6420,5474
3713,1986.056_001,1,primary,1002,1433
3770,1987.024_001,1,primary,2046,2965
3787,1988.012_001,1,primary,1896,2397
3878,1990.018_001,1,primary,1981,2607
3886,1990.026_001,1,primary,9347,6078
4030,1994.001_001_fm.jpg,1,primary,0,0
4083,1995.027_001,1,primary,1966,2717
4924,1999.016_001,1,primary,1944,2868
4598,1996.008_001,1,,6732,8984
5183,2003.001_001,1,primary,2834,1420
5673,XX-D-008_001,1,primary,2548,1820
6288,2013.029_001,1,,5428,7230
6289,2013.030_001,1,,5390,7180
6290,2013.034_001,1,,5428,7230
6291,2013.038_001,1,,7230,5428
6292,2013.040_001,1,,7230,5428
6293,2013.096_001,1,,5428,7230
6294,2013.097_001,1,,5270,7020
6295,2013.103_001,1,,5340,7114
6296,2013.107_001,1,,5428,7230
6299,2013.114_001,1,,5328,7098
6301,2013.117_001,1,,7230,5428
6303,2013.118_001,1,,7146,5366
6304,2013.131_001,1,,5428,7230
6305,2013.132_001,1,,7212,5414
6307,2013.133_001,1,,5428,7230
6308,2013.134_001,1,,5428,7230
6309,2013.137_001,1,,7130,5354
6310,2013.138_001,1,,5390,7180
6311,2013.151_001,1,,7230,5428
6313,2013.156_001,1,,5378,7164
6314,2013.157_001,1,,5428,7230
6316,2013.158_001,1,,5428,7230
6317,2013.160_001,1,,5428,7230
6319,2013.167_001,1,,5428,7230
6320,2013.168_001,1,,5428,7230
6322,2013.169_001,0,,5340,7114
6323,2013.180_001,1,,5428,7230
6324,2013.181_001,1,,7164,5378
6325,2013.182_001,1,,5428,7230
6326,2013.193_001,1,,7230,5428
6298,2013.205_001,1,,5428,7230
6300,2013.209_001,1,,5428,7230
6302,2013.210_001,1,,5428,7230
6306,2013.212_001,1,,5428,7230
6312,2013.218_001,1,,7230,5428
6318,2013.219_001,1,,7230,5428
6321,2013.227_001,1,,7230,5428
6769,036.2009_001,1,,7724,10280
6333,2013.224_001,1,,5428,7230
6334,2013.228_001,1,,7114,5340
6335,121.2008_001,1,,5428,7230
6438,2013.240_001,1,,7230,5428
6337,2013.230_001,1,,6776,4960
6339,2013.245_001,1,,5428,7230
6340,2013.246_001,1,,7230,5428
6341,2013.259_001,1,,7230,5428
6342,2013.265_001,1,,5366,7146
6343,2013.268_001,1,,7230,5428
6344,2013.270_001,1,,5402,7196
6349,2013.275_001,1,,5428,7230
6350,2013.281_001,1,,5428,7230
6351,2013.284_001,1,,5366,7146
6345,2013.285_001,1,,5366,7146
6346,2013.286_001,1,,5378,7164
6347,2013.287_001,1,,5366,7146
6348,2013.504_001,1,,5366,7146
30,2013.026_002,0,003.2001_002_cd.jpg,5546,4438
30,2013.026_003,0,003.2001_003_cd.jpg,5546,4438
124,2013.196_002,0,014.2003_002_cd.jpg,4984,6230
6285,2013.025_002,0,071.2008_002_cd.jpg,4772,3136
6321,2013.227_002,0,117.2008_002_cd.jpg,7230,5428
6437,2013.154_001,1,,5126,7020
6337,2013.230_002,0,123.2008_002_cd.jpg,6776,4960
6285,2013.025_003,0,071.2008_003_cd.jpg,5546,4438
6336,2013.229_001,1,,5428,7230
6336,2013.229_002,0,122.2008_002_cd.jpg,5356,7134
6438,2013.240_002,0,174.2008_002_cd.jpg,7230,5428
6438,2013.240_003,0,174.2008_003_cd.jpg,7230,5428
6438,2013.240_004,0,174.2008_004_cd.jpg,7230,5428
6438,2013.240_005,0,174.2008_005_cd.jpg,7230,5428
6438,2013.240_006,0,174.2008_006_cd.jpg,7230,5428
6438,2013.240_007,0,174.2008_007_cd.jpg,7230,5428
6438,2013.240_008,0,174.2008_008_cd.jpg,7230,5428
6332,2013.223_001,1,,10233,7689
5771,001.2008_001,1,,5340,7114
127,2013.324_001,1,,6052,4562
335,2013.507_006,0,page spread: &quot;Mahaskah&quot;,5428,7230
382,2013.500_001,1,,7230,5428
6354,2013.042_001,1,,6756,4708
6356,2013.043_001,1,,6218,4496
6358,2013.044_001,1,,6026,5374
6360,2013.046_001,1,,4758,6062
6362,2013.047_001,1,,6388,5110
6365,2013.106_001,1,,6078,5328
6367,2013.108_001,1,,6658,5394
6382,2013.109_001,1,,5318,4780
6383,2013.110_001,1,,6498,5348
6384,2013.111_001,1,,5374,6846
6385,2013.128_001,1,,4948,6986
6386,2013.129_001,1,,3994,6440
6387,2013.130_001,1,,4898,6776
6388,151.2008_001,1,,6740,4740
6389,2013.142_001,1,,5144,5158
6390,2013.143_001,1,,5094,5460
6391,2013.144_001,1,,4732,7042
6392,2013.145_001,1,,5254,6222
6393,2013.146_001,1,,5004,7092
6394,2013.147_001,1,,5096,6482
6395,158.2008_001,1,,4716,7022
6396,2013.150_001,1,,5230,6286
6397,2013.153_001,1,,4116,5586
6398,2013.159_001,0,,5186,6616
6399,2013.173_001,1,,6262,4978
6400,2013.174_001,1,,6578,4050
6401,2013.176_001,1,,5104,5232
6402,2013.177_001,1,,5698,5260
6403,2013.194_001,1,,5428,7230
6404,2013.195_001,1,,6452,5162
6405,2013.201_001,1,,6452,5162
6406,2013.204_001,1,,5326,5894
6407,2013.208_001,1,,5396,4210
6408,2013.214_001,1,,6452,5162
6355,2013.215_001,1,,5246,6988
6357,2013.216_001,1,,6452,5162
6361,2013.222_001,0,,6118,5314
6363,2013.113_001,1,,5880,5002
6364,2013.231_001,1,,5178,6650
6368,2013.242_001,1,,5300,6314
6369,2013.243_001,1,,5004,6378
6370,2013.244_001,1,,6100,5246
6371,2013.247_001,1,,6726,5380
6372,2013.249_001,1,,6536,5230
6373,2013.250_001,1,,5130,6412
6374,2013.251_001,1,,6900,5134
6375,2013.256_001,1,,5634,3406
6376,2013.254_001,1,,5094,6994
6377,2013.255_001,1,,6258,4854
6378,2013.257_001,1,,4838,5726
6379,2013.258_001,1,,6378,4576
6380,2013.272_001,1,,4016,5754
6381,2013.273_001,1,,4058,5802
617,1949.002_001,1,primary,5428,7230
6409,2013.274_001,1,,4898,6902
2040,1968.025_002,0,1968.025_002_cd.jpg,5428,7230
867,1956.015_001,1,primary,7230,5428
960,1957.012_001,1,,5428,7230
990,1957.044_001,1,,4204,5970
6410,2013.276_001,1,,5318,6602
1482,1962.007_001,1,primary,7230,5428
1743,1964.026_001,1,primary,5428,7230
1745,1964.028_001,1,primary,4736,2907
1762,1964.045_001,1,primary,5428,7230
2024,1968.009_001,1,,7230,5428
6411,2013.279_001,1,,6452,5162
6412,2013.280_001,1,,6536,5230
6413,2013.282_001,1,,6970,5360
5,2013.007_001,1,,4877,6346
4042,1994.013_001,1,,7130,5354
814,1954.172_001,1,,6566,4996
4829,1998.063_001,1,,7230,5428
6415,2013.299_001,1,,5486,4920
5298,2004.005_001,1,,5428,7230
5301,2004.008_001,1,2004.008_001_cd.jpg,5428,7230
5349,2004.054_001,1,,7230,5428
5566,2006.061_001,1,,5428,7230
5607,2007.037_001,0,,5428,7230
5886,2008.165_001,1,,7130,5354
6416,2013.290_001,1,,6904,4978
6417,2013.291_001,1,,5160,6372
6419,2013.292_001,1,,6724,5382
6420,2013.293_001,1,,5332,6560
6422,2013.294_001,1,,6884,5104
6423,2013.295_001,1,,6812,5398
6425,2013.296_001,1,,4124,5750
6427,2013.297_001,1,,6086,5328
6414,2013.298_001,1,,6380,4826
6418,2013.300_001,1,,5178,4602
6421,2013.301_001,1,,6284,5340
6424,2013.302_001,1,,6552,5260
6426,2013.303_001,1,,5778,4338
6428,2013.304_001,1,,6530,5228
6429,2013.305_001,1,,6678,5108
6430,2013.306_001,1,,6970,5354
6431,2013.307_001,1,,5108,6562
6432,2013.308_001,1,,6992,4222
6433,2013.309_001,1,,4110,6072
6434,2013.310_001,1,,7096,4754
335,2013.507_005,0,page spread: &quot;Mahaskah&quot;,5428,7230
335,2013.507_004,0,page spread: &quot;Mahaskah&quot;,5428,7230
335,2013.507_003,0,page spread: &quot;Mahaskah&quot;,5428,7230
335,2013.507_002,0,"page view: &quot;Hayne-Hudjihini, The Eagle of Delight&quot;",7230,5428
335,2013.507_001,0,page view: &quot;Red Jacket&quot;,7230,5428
382,2013.500_002,0,054.2007_002_cd.jpg,4346,5232
6362,2013.047_002,0,142.2008_002_cd.jpg,6388,5110
6362,2013.047_003,0,142.2008_003_cd.jpg,6388,5110
6362,2013.047_004,0,142.2008_004_cd.jpg,6388,5110
6403,2013.194_002,0,166.2008_002_cd.jpg,5012,6264
6404,2013.195_002,0,167.2008_002_cd.jpg,6452,5162
6405,2013.201_002,0,168.2008_002_cd.jpg,6452,5162
6405,2013.201_003,0,168.2008_003_cd.jpg,6452,5162
6408,2013.214_002,0,171.2008_002_cd.jpg,6452,5162
6355,2013.215_002,0,172.2008_002_cd.jpg,3568,2774
6355,2013.215_003,0,172.2008_003_cd.jpg,4606,3646
6357,2013.216_002,0,175.2008_002_cd.jpg,6452,5162
6357,2013.216_003,0,175.2008_003_cd.jpg,6452,5162
6371,2013.247_002,0,184.2008_002_cd.jpg,6782,5426
6371,2013.247_003,0,184.2008_003_cd.jpg,6784,5428
6372,2013.249_002,0,185.2008_002_cd.jpg,6536,5230
814,1954.172_004,0,1954.172_004_cd.jpg,5384,4308
814,1954.172_003,0,1954.172_003_cd.jpg,6566,4996
990,1957.044_002,0,1957.044_002_cd.jpg,4012,6228
6411,2013.279_002,0,197.2008_002_cd.jpg,6452,5162
6412,2013.280_002,0,198.2008_002_cd.jpg,6536,5230
6412,2013.280_003,0,198.2008_003_cd.jpg,6536,5230
6526,2008.211_001,1,,5428,7230
4829,1998.063_002,0,1998.063_002_cd.jpg,7230,5428
5607,2007.037_002,0,2007.037_002_cd.jpg,5428,7230
5607,2007.037_003,0,2007.037_003_cd.jpg,5428,7230
5607,2007.037_004,0,2007.037_004_cd.jpg,5428,7230
5607,2007.037_005,0,2007.037_005_cd.jpg,5428,7230
5607,2007.037_006,0,2007.037_006_cd.jpg,5428,7230
5607,2007.037_007,0,2007.037_007_cd.jpg,5428,7230
6416,2013.290_002,0,201.2008_002_cd.jpg,7014,4874
6423,2013.295_002,0,206.2008_002_cd.jpg,5428,7230
6430,2013.306_002,0,216.2008_002_cd.jpg,6884,5260
814,1954.172_002,0,1954.172_002_cd.jpg,6566,4996
6842,2009.116_001,1,primary,4869,3263
4791,1998.025_001,1,,7230,5428
2985,1978.008_001,1,primary,7114,5340
2040,1968.025_001,1,1968.025_001_cd.jpg,5428,7230
6537,,1,,0,0
61,2013.197_001,1,,6662,5330
6483,2013.226_001,1,recto,6079,5200
6486,2013.235_001,1,3/4 view of proper right,6156,4177
6485,2013.234_001,1,3/4 view of proper left,4086,6982
6484,2013.233_001,1,3/4 view of proper left,4558,5698
6522,2008.216_001,1,,4900,5864
6523,2008.217_001,1,,4938,5221
6524,2008.218_001,1,,3991,6209
6525,2008.219_001,1,,4050,4639
6528,2008.232_001,1,,3990,5711
6529,2008.244_001,1,,5091,6117
6501,283.2008_001,1,,5508,4840
6502,284.2008_001,1,,5194,6721
6503,285.2008_001,1,,5045,4973
6530,288.2008_001,1,,5412,7216
69,2013.253_002,0,007.2003_002_cd.jpg,4784,5383
171,2013.170_002,0,020.2003_002_cd.jpg,5689,5178
2089,1970.016_001,1,primary,5412,7216
1765,1964.048_001,1,primary,5412,7216
205,2013.126_002,0,024.2005_002_cd.jpg,6329,4890
222,2013.101_002,0,026.2007_002_cd.jpg,6541,4454
240,2013.008_002,0,029.2002_002_cd.jpg,5616,4432
240,2013.008_003,0,029.2002_003_cd.jpg,5616,4432
384,2013.239_002,0,055.2003_002_cd.jpg,6321,4452
384,2013.239_003,0,055.2003_003_cd.jpg,6321,4452
384,2013.239_004,0,055.2003_004_cd.jpg,6321,4452
568,160.2004_002,0,160.2004_002_cd.jpg,4218,5191
6438,2013.240_009,0,174.2008_009_cd.jpg,7230,5428
1591,1963.057_002,0,1963.057_002_cd.jpg,5412,7216
3891,1991.004_002,0,1991.004_002_cd.jpg,6674,5067
4980,2002.013_011,0,2002.013_011_cd.jpg,2122,3188
4980,2002.013_012,0,2002.013_012_cd.jpg,3228,2128
4980,2002.013_013,0,2002.013_013_cd.jpg,3248,2156
4980,2002.013_014,0,2002.013_014_cd.jpg,3188,2138
4980,2002.013_015,0,2002.013_015_cd.jpg,3172,2107
4980,2002.013_016,0,2002.013_016_cd.jpg,2086,3190
4980,2002.013_017,0,2002.013_017_cd.jpg,2109,3195
4980,2002.013_018,0,2002.013_018_cd.jpg,3192,2120
4980,2002.013_019,0,2002.013_019_cd.jpg,2115,3192
4980,2002.013_020,0,2002.013_020_cd.jpg,2142,3220
6439,,0,2008.213_002_cd.jpg,0,0
188,2013.032_001,1,primary,5412,7216
20,2013.165_001,1,primary,5355,7107
18,2013.213_001,1,primary,6367,3998
6915,2010.010_001,1,,6732,8984
6272,,0,2008.210_002_cd.jpg,0,0
6862,2009.119_001,1,recto,7008,5607
6884,003.2010_001,1,,8984,6732
6217,,1,,0,0
6212,,1,,0,0
6211,,1,,0,0
6215,,1,,0,0
6214,,1,,0,0
4998,2002.031_001,0,,6735,5219
6710,390.2008_001,1,,8984,6732
6220,,1,,0,0
6203,,1,,0,0
6202,,1,,0,0
6210,,1,,0,0
6205,,1,,0,0
7255,2011.043_001,1,,5600,4320
3860,,1,,0,0
4480,,1,,0,0
4341,,1,,0,0
4340,,1,,0,0
4631,,1,,0,0
4334,,1,,0,0
4335,,1,,0,0
4342,,1,,0,0
4635,,1,,0,0
4630,,1,,0,0
5265,,1,,0,0
4339,,1,,0,0
4338,,1,,0,0
4551,,1,,0,0
4505,,1,,0,0
4434,,1,,0,0
4617,,1,,0,0
3248,,1,,0,0
4497,,1,,0,0
4442,,1,,0,0
4432,,1,,0,0
4470,,1,,0,0
4471,,1,,0,0
3797,,1,,0,0
4344,,1,,0,0
4091,,1,,0,0
4085,,1,,0,0
2262,,1,,0,0
4513,1995.468_001,1,,6681,8916
4095,1995.041_001,1,,2480,5400
4096,1995.042_001,1,,6836,6111
4741,1997.041_001,1,,6621,8836
4741,1997.041_002,0,,6687,8923
4937,1999.029_001,1,,3348,8852
6796,,1,,0,0
4097,,1,,0,0
4151,,1,,0,0
4086,,1,,0,0
4674,,1,,0,0
4733,,1,,0,0
4732,,1,,0,0
4698,,1,triptych,0,0
3742,,1,,0,0
3741,,1,,0,0
3740,,1,,0,0
3739,,1,,0,0
3737,,1,,0,0
3736,,1,,0,0
4413,,1,,0,0
4418,,1,,0,0
4419,,1,,0,0
4422,,1,,0,0
4457,,1,,0,0
5786,2013.037_001,1,,10328,7760
579,2013.090.B_003,0,,6520,8150
595,2013.049.B_004,0,,6520,8150
6338,2013.238_001,1,,10304,7742
5784,2013.036_001,1,,10328,7760
579,2013.090.B_002,0,,5428,7230
7618,2012.329_001,1,,7724,10280
7463,2013.009_001,1,,7742,10304
5785,2013.035_001,1,,10280,7724
6862,2009.119_003,0,verso,7008,5607
6878,2010.020_001,1,,7760,10328
4481,,1,,0,0
4498,,1,,0,0
4499,,1,,0,0
6635,326.2008_001_fm.jpg,1,,0,0
6634,327.2008_001_fm.jpg,1,,0,0
6840,2009.114_001,1,primary,3263,4869
3228,1982.006_001,1,primary,7678,6396
1122,1959.163_001,1,primary,2656,3704
3031,1979.013_001,1,primary,2848,4288
3615,1985.006_001,1,primary,2412,3632
3871,1990.011_001,1,primary,2562,3700
3872,1990.012_001,1,primary,2531,3649
6837,2009.111_001,1,primary,3272,4859
6835,2009.109_001,1,primary,4832,3263
5054,2002.086_001,1,,1500,1021
5055,2002.087_001,1,,1500,1010
5110,2002.133_001,1,,1443,1125
5112,2002.135_001,1,,1410,1118
5116,2002.139_001,1,,1109,1800
5134,2002.157_001,1,,1458,1131
5135,2002.158_001,1,,2814,3750
5137,2002.160_001,1,,1154,1434
5139,2002.162_001,1,,1555,1272
5146,2002.169_001,1,,1500,1112
5167,2002.190_001,1,,1216,1500
5169,2002.192_001,1,,1110,1480
5171,2002.194_001,1,,2874,2400
5466,2005.014_001,1,,2673,2085
6557,2009.034_001,1,,3808,5936
6664,2009.044_001,1,installation,2304,3072
6663,2009.048_001,1,,1125,560
6660,2009.049_001,1,,757,1125
6536,,1,,0,0
6887,004.2010_001,1,,8901,6670
6539,,1,,0,0
6540,,1,,0,0
6541,,1,,0,0
6542,,1,,0,0
6543,,1,,0,0
6544,,1,,0,0
6683,2009.015_001,1,primary,5179,3097
6684,2009.016_001,1,primary,5179,3097
6685,2009.017_001,1,primary,4841,3333
6686,2009.018_001,1,primary,5251,3117
6687,2009.019_001,1,primary,4656,3210
6688,2009.020_001,1,primary,5158,3261
6689,2009.021_001,1,primary,5169,3076
6690,2009.022_001,1,primary,5169,3261
6691,2009.023_001,1,primary,5169,3261
6692,2009.024_001,1,primary,5169,3189
6693,2009.025_001,1,primary,4851,3230
6694,2009.026_001,1,primary,5200,3189
6695,2009.027_001,1,primary,4892,3230
6696,2009.028_001,1,primary,5087,3148
6697,2009.029_001,1,primary,5087,3261
6698,2009.030_001,1,primary,5169,3138
6699,2009.031_001,1,primary,5169,3138
6700,2009.032_001,1,primary,5169,3138
6834,2009.108_001,1,primary,3272,4859
6833,2009.107_001,1,primary,3254,4869
6832,2009.106_001,1,primary,4841,3254
6831,2009.105_001,1,primary,3263,4832
6829,2009.103_001,1,primary,3254,4869
6825,2009.099_001,1,primary,4869,3263
6768,2009.093_001,1,primary,7493,6108
6812,2009.085_001,1,primary,7186,6628
6810,2009.083_001,1,primary,5092,8719
6806,2009.080_001,1,primary,5430,6912
6805,2009.079_001,1,primary,5778,7147
6800,2009.074_001,1,primary,6496,6407
6798,2009.072_001,1,primary,6552,8026
6759,2009.070_001,1,primary,6612,6030
6871,2009.066_001,1,primary,1645,3232
6767,2009.057_001,1,primary,6028,7774
6766,2009.056_001,1,primary,6164,8245
6757,2009.051_001,1,primary,5978,6833
6661,2009.050_001,1,primary,2530,3975
6586,2009.043_001,1,primary,5252,7875
6585,2009.042_001,1,primary,6438,8053
6576,2009.040_001,1,primary,7178,6600
6574,2009.038_001,1,primary,6519,8168
6562,2009.035_001,1,primary,6124,6175
6610,2009.010_001,1,primary,3252,2384
6223,2008.201_001,0,primary,4887,3354
6195,2008.176_001,1,primary,5576,8595
6194,2008.175_001,1,primary,5576,8595
5801,2008.163_001,1,primary,3067,2976
5602,2007.032_001,1,primary,6098,7267
5601,2007.031_001,1,primary,6010,6966
5599,2007.029_001,1,primary,7192,6128
5590,2007.020_001,1,primary,8477,4412
365,2007.018_001,1,primary,6449,6068
5588,2007.017_001,1,primary,6105,6941
5587,2007.016_001,1,primary,6732,8984
5571,2006.066_001,1,primary,4445,4921
5491,2005.039_001,1,primary,3072,1699
5353,2004.058_001,1,primary,4890,3146
5351,2004.056_001,1,primary,5652,5748
